draft_year,player_name,position,college,pick,age,rec_yards,team_pass_attempts,weight,forty,weight_source,forty_source,full_athletic_data,draft_capital_score,breakout_score,athletic_score,slap_score,position_convert,tier
2023,Josh Downs,WR,North Carolina,79,22.0,1029.0,525.0,171.0,4.48,existing,existing,True,47.7,48.1,6.521739130434782,41.66326086956522,False,Below Avg
2023,Tyjae Spears,RB,Tulane,81,22.0,256.0,379.0,201.0,4.47,existing,pro_day,True,53.0,56.0,40.95238095238095,52.24285714285713,False,Below Avg
2023,De'Von Achane,RB,Texas A&M,84,21.0,196.0,391.0,188.0,4.32,existing,existing,True,52.4,50.4,75.23809523809524,55.12571428571428,False,Average
2023,Tank Bigsby,RB,Auburn,88,22.0,180.0,308.0,210.0,4.56,existing,existing,True,51.7,51.7,21.904761904761905,47.230714285714285,False,Below Avg
2023,Michael Wilson,WR,Stanford,94,23.0,418.0,448.0,213.0,4.58,existing,existing,True,46.1,27.5,34.23913043478261,37.81086956521739,False,Below Avg
2023,Tre Tucker,WR,Cincinnati,100,22.0,672.0,417.0,182.0,4.4,existing,existing,True,45.6,41.8,35.32608695652174,42.72891304347826,False,Below Avg
2023,Roschon Johnson,RB,Texas,115,22.0,128.0,405.0,219.0,4.58,existing,existing,True,47.8,39.1,30.476190476190478,42.15642857142857,False,Below Avg
2023,Derius Davis,WR,TCU,125,22.0,531.0,454.0,165.0,4.36,existing,existing,True,43.8,33.7,16.304347826086957,36.14065217391305,False,Below Avg
2023,Charlie Jones,WR,Purdue,131,24.0,1361.0,581.0,175.0,4.43,existing,existing,True,43.4,45.6,14.673913043478262,39.86108695652174,False,Below Avg
2023,Tyler Scott,WR,Cincinnati,133,21.0,899.0,417.0,177.0,4.44,existing,existing,True,43.3,56.1,15.217391304347828,43.56760869565217,False,Below Avg
2023,Israel Abanikanda,RB,Pittsburgh,143,20.0,146.0,393.0,216.0,4.34,existing,pro_day,True,45.0,45.6,98.09523809523809,53.174285714285716,False,Below Avg
2023,Justin Shorter,WR,Florida,150,23.0,577.0,366.0,229.0,4.55,existing,existing,True,42.4,37.9,73.36956521739131,45.47043478260869,False,Below Avg
2023,Dontayvion Wicks,WR,Virginia,159,22.0,430.0,342.0,206.0,4.62,existing,existing,True,42.0,35.3,13.043478260869565,35.311521739130434,False,Below Avg
2023,Chase Brown,RB,Illinois,163,23.0,240.0,393.0,209.0,4.43,existing,existing,True,43.5,49.7,76.19047619047619,50.57357142857143,False,Below Avg
2023,Eric Gray,RB,Oklahoma,172,23.0,229.0,407.0,207.0,4.62,existing,pro_day,True,42.9,47.7,8.571428571428571,39.43071428571428,False,Below Avg
2023,Evan Hull,RB,Northwestern,176,22.0,546.0,417.0,209.0,4.47,existing,existing,True,42.6,85.7,58.0952380952381,60.00928571428572,False,Average
2023,Puka Nacua,WR,BYU,177,22.0,625.0,392.0,201.0,4.57,existing,combine,True,41.3,41.5,18.206521739130434,37.90597826086956,False,Below Avg
2023,Parker Washington,WR,Penn State,185,21.0,611.0,422.0,204.0,4.49,existing,combine,True,41.0,41.7,52.17391304347826,42.921086956521734,False,Below Avg
2023,Kayshon Boutte,WR,LSU,187,21.0,538.0,480.0,195.0,4.5,existing,existing,True,41.0,35.1,25.543478260869566,36.616521739130434,False,Below Avg
2023,Trey Palmer,WR,Nebraska,191,22.0,1043.0,340.0,192.0,4.33,existing,existing,True,40.8,68.4,82.6086956521739,56.73130434782609,False,Average
2023,Chris Rodriguez,RB,Kentucky,193,22.0,41.0,349.0,217.0,4.52,combine,pro_day,True,41.6,29.8,53.333333333333336,39.230000000000004,False,Below Avg
2023,A.T. Perry,WR,Wake Forest,195,23.0,1096.0,474.0,198.0,4.47,existing,existing,True,40.7,49.9,42.934782608695656,44.25521739130435,False,Below Avg
2023,Elijah Higgins,WR,Stanford,197,22.0,704.0,448.0,235.0,4.54,existing,existing,True,40.6,41.0,85.86956521739131,47.530434782608694,False,Below Avg
2023,Xavier Hutchinson,WR,Iowa State,205,23.0,1171.0,479.0,203.0,4.53,existing,existing,True,40.4,52.0,32.065217391304344,43.20978260869565,False,Below Avg
2023,Andrei Iosivas,WR,Princeton,206,23.0,943.0,352.0,205.0,4.43,existing,existing,True,40.4,55.9,70.65217391304348,50.362826086956524,False,Below Avg
2023,DeMario Douglas,WR,Liberty,210,22.0,993.0,395.0,179.0,4.44,existing,existing,True,40.3,58.3,17.391304347826086,43.16369565217391,False,Below Avg
2023,Deuce Vaughn,RB,Kansas State,212,21.0,378.0,388.0,179.0,4.46,existing,pro_day,True,40.7,75.1,7.6190476190476195,47.777857142857144,False,Below Avg
2023,Zach Evans,RB,Mississippi,215,22.0,119.0,386.0,202.0,4.45,existing,pro_day,True,40.6,38.7,46.666666666666664,40.845,False,Below Avg
2023,Antoine Green,WR,North Carolina,219,23.0,798.0,525.0,199.0,4.47,existing,existing,True,40.0,37.0,47.28260869565217,40.04239130434783,False,Below Avg
2023,DeWayne McBride,RB,Ala-Birmingham,222,22.0,10.0,321.0,209.0,,existing,not_recorded,False,40.2,25.7,,,False,
2023,Colton Dowell,WR,UT Martin,228,24.0,1032.0,389.0,,,missing,not_recorded,False,39.8,50.0,,,False,
2023,Lew Nichols,RB,Central Michigan,235,22.0,128.0,389.0,,,missing,not_recorded,False,39.7,39.7,,,False,
2023,Kenny McIntosh,RB,Georgia,237,23.0,504.0,492.0,204.0,4.62,existing,existing,True,39.6,67.0,5.714285714285714,44.107142857142854,False,Below Avg
2023,Jalen Brooks,WR,South Carolina,244,23.0,504.0,419.0,201.0,4.69,existing,existing,True,39.4,31.8,4.3478260869565215,31.482173913043475,False,Below Avg
2023,Ronnie Bell,WR,Michigan,253,23.0,889.0,370.0,191.0,4.54,existing,existing,True,39.2,51.4,11.41304347826087,39.301956521739136,False,Below Avg
2023,Grant Dubose,WR,Charlotte,256,22.0,792.0,429.0,201.0,4.57,existing,existing,True,39.2,46.1,18.206521739130434,38.46597826086956,False,Below Avg
2024,Marvin Harrison Jr.,WR,Ohio State,4,22.0,1211.0,400.0,209.0,,combine,did_not_run,False,100.0,67.7,,,False,
2024,Malik Nabers,WR,LSU,6,21.0,1569.0,411.0,200.0,4.35,existing,pro_day,True,98.3,89.9,90.21739130434783,94.14760869565217,False,Elite
2024,Rome Odunze,WR,Washington,9,22.0,1640.0,575.0,212.0,4.45,existing,existing,True,85.5,64.5,79.8913043478261,77.30869565217392,False,Good
2024,Brian Thomas,WR,LSU,23,21.0,1177.0,411.0,209.0,4.33,existing,existing,True,64.1,70.5,97.82608695652173,71.39891304347826,False,Good
2024,Xavier Worthy,WR,Texas,28,21.0,1014.0,475.0,165.0,4.21,existing,existing,True,60.8,55.7,67.93478260869566,60.08521739130434,False,Average
2024,Ricky Pearsall,WR,Florida,31,23.0,970.0,389.0,189.0,4.41,existing,existing,True,59.2,52.8,47.82608695652174,55.253913043478256,False,Average
2024,Xavier Legette,WR,South Carolina,32,23.0,1255.0,412.0,221.0,4.39,existing,existing,True,58.7,61.8,98.36956521739131,65.7354347826087,False,Average
2024,Keon Coleman,WR,Florida State,33,21.0,658.0,433.0,213.0,4.61,existing,existing,True,58.2,43.2,23.369565217391305,47.725434782608694,False,Below Avg
2024,Ladd McConkey,WR,Georgia,34,22.0,478.0,456.0,186.0,4.39,existing,existing,True,57.8,31.5,50.0,47.425,False,Below Avg
2024,Ja'Lynn Polk,WR,Washington,37,22.0,1159.0,575.0,203.0,4.52,existing,existing,True,56.6,49.2,35.869565217391305,50.90043478260869,False,Below Avg
2024,Jonathon Brooks,RB,Texas,46,21.0,286.0,475.0,216.0,,existing,did_not_run,False,63.5,55.7,,,False,
2024,Adonai Mitchell,WR,Texas,52,21.0,845.0,475.0,205.0,4.34,existing,existing,True,52.2,48.4,96.19565217391305,57.46934782608696,False,Average
2024,Malachi Corley,WR,Western Kentucky,65,22.0,984.0,539.0,215.0,4.47,existing,pro_day,True,49.7,45.7,77.71739130434783,52.50260869565217,False,Below Avg
2024,Trey Benson,RB,Florida State,66,22.0,227.0,433.0,216.0,4.39,existing,existing,True,56.5,48.9,92.38095238095238,59.22214285714285,False,Average
2024,Jermaine Burton,WR,Alabama,80,23.0,798.0,325.0,196.0,4.45,existing,existing,True,47.6,52.2,48.369565217391305,49.325434782608696,False,Below Avg
2024,Blake Corum,RB,Michigan,83,23.0,117.0,361.0,205.0,4.53,existing,existing,True,52.6,37.8,22.857142857142858,42.95857142857143,False,Below Avg
2024,Roman Wilson,WR,Michigan,84,23.0,789.0,361.0,185.0,4.39,existing,existing,True,47.1,47.8,46.73913043478261,47.29086956521739,False,Below Avg
2024,MarShawn Lloyd,RB,USC,88,23.0,232.0,461.0,220.0,4.46,existing,existing,True,51.7,45.3,86.66666666666667,54.705,False,Below Avg
2024,Jalen McMillan,WR,Washington,92,22.0,559.0,575.0,197.0,4.47,existing,existing,True,46.3,30.1,40.76086956521739,39.79913043478261,False,Below Avg
2024,Luke McCaffrey,WR,Rice,100,23.0,992.0,431.0,198.0,4.46,existing,existing,True,45.6,49.7,49.45652173913043,47.61347826086956,False,Below Avg
2024,Troy Franklin,WR,Oregon,102,21.0,1383.0,514.0,176.0,4.41,existing,existing,True,45.4,67.0,21.195652173913043,49.32934782608695,False,Below Avg
2024,Javon Baker,WR,Central Florida,110,22.0,1139.0,366.0,202.0,4.54,existing,existing,True,44.8,69.2,25.0,50.37,False,Below Avg
2024,Devontez Walker,WR,North Carolina,113,23.0,699.0,460.0,193.0,4.36,existing,existing,True,44.6,37.0,72.28260869565217,46.09239130434783,False,Below Avg
2024,Jaylen Wright,RB,Tennessee,120,21.0,141.0,411.0,210.0,4.38,existing,existing,True,47.3,42.1,89.52380952380953,51.81357142857143,False,Below Avg
2024,Bucky Irving,RB,Oregon,125,22.0,413.0,514.0,192.0,4.55,existing,existing,True,46.7,62.0,6.666666666666667,46.05,False,Below Avg
2024,Will Shipley,RB,Clemson,127,22.0,244.0,474.0,206.0,4.39,existing,pro_day,True,46.5,48.4,85.71428571428571,53.04714285714285,False,Below Avg
2024,Ray Davis,RB,Kentucky,128,24.0,323.0,375.0,211.0,4.52,existing,existing,True,46.4,55.7,41.904761904761905,48.980714285714285,False,Below Avg
2024,Isaac Guerendo,RB,Louisville,129,24.0,234.0,408.0,221.0,4.33,existing,existing,True,46.3,45.2,100.0,53.97,False,Below Avg
2024,Braelon Allen,RB,Wisconsin,134,20.0,131.0,469.0,235.0,,existing,not_recorded,False,45.8,40.3,,,False,
2024,Jacob Cowing,WR,Arizona,135,23.0,839.0,464.0,168.0,4.38,existing,existing,True,43.2,41.7,15.760869565217392,38.55913043478261,False,Below Avg
2024,Anthony Gould,WR,Oregon State,142,23.0,718.0,380.0,174.0,4.39,existing,existing,True,42.8,43.0,21.73913043478261,39.710869565217386,False,Below Avg
2024,Audric Estime,RB,Notre Dame,147,21.0,142.0,351.0,221.0,4.58,combine,pro_day,True,44.7,45.4,39.04761904761905,44.097142857142856,False,Below Avg
2024,Ainias Smith,WR,Texas A&M,152,23.0,795.0,426.0,190.0,4.47,existing,pro_day,True,42.3,42.6,26.08695652173913,39.97304347826087,False,Below Avg
2024,Jamari Thrash,WR,Louisville,156,23.0,858.0,408.0,188.0,4.46,existing,existing,True,42.2,46.5,24.456521739130434,41.04347826086956,False,Below Avg
2024,Rasheen Ali,RB,Marshall,165,23.0,213.0,425.0,206.0,,existing,not_recorded,False,43.4,45.2,,,False,
2024,Tyrone Tracy Jr.,RB,Purdue,166,24.0,132.0,392.0,209.0,4.48,existing,existing,True,43.3,36.5,52.38095238095239,42.28214285714286,False,Below Avg
2024,Keilan Robinson,RB,Texas,167,24.0,56.0,475.0,191.0,4.42,existing,existing,True,43.2,28.6,36.19047619047619,37.03857142857143,False,Below Avg
2024,Bub Means,WR,Pittsburgh,170,23.0,721.0,360.0,212.0,4.43,existing,existing,True,41.6,44.9,84.23913043478261,49.15086956521739,False,Below Avg
2024,Isaiah Davis,RB,South Dakota St.,173,22.0,190.0,307.0,218.0,4.57,existing,existing,True,42.8,53.3,32.38095238095238,44.91214285714285,False,Below Avg
2024,Kimani Vidal,RB,Troy,181,23.0,201.0,456.0,213.0,4.46,existing,existing,True,42.3,42.6,74.28571428571429,47.20285714285715,False,Below Avg
2024,Jha'Quan Jackson,WR,Tulane,182,24.0,439.0,368.0,188.0,4.42,existing,existing,True,41.1,29.3,39.67391304347826,36.75608695652174,False,Below Avg
2024,Malik Washington,WR,Virginia,184,23.0,1426.0,396.0,191.0,4.47,existing,existing,True,41.1,70.8,30.434782608695656,49.89521739130435,False,Below Avg
2024,Johnny Wilson,WR,Florida State,185,23.0,617.0,433.0,231.0,4.52,existing,existing,True,41.0,35.5,86.41304347826086,45.88695652173912,False,Below Avg
2024,Jase McClellan,RB,Alabama,186,22.0,137.0,325.0,221.0,,existing,not_recorded,False,42.0,44.0,,,False,
2024,Casey Washington,WR,Illinois,187,23.0,670.0,414.0,,,missing,not_recorded,False,41.0,38.6,,,False,
2024,Tejhaun Palmer,WR,Ala-Birmingham,191,24.0,858.0,427.0,,,missing,not_recorded,False,40.8,40.9,,,False,
2024,Jawhar Jordan,RB,Louisville,205,25.0,246.0,408.0,193.0,4.56,existing,existing,True,41.0,43.1,4.761904761904762,36.299285714285716,False,Below Avg
2024,Dylan Laube,RB,New Hampshire,208,24.0,699.0,455.0,206.0,4.54,existing,existing,True,40.9,80.4,20.0,51.59,False,Below Avg
2024,Jordan Whittington,WR,Texas,213,23.0,505.0,475.0,205.0,,existing,not_recorded,False,40.2,29.6,,,False,
2024,Ryan Flournoy,WR,SE Missouri St.,216,24.0,839.0,365.0,202.0,4.44,existing,existing,True,40.1,45.0,65.21739130434783,45.58260869565217,False,Below Avg
2024,Brenden Rice,WR,USC,225,22.0,791.0,461.0,208.0,4.5,existing,existing,True,39.9,43.7,55.97826086956522,43.64173913043478,False,Below Avg
2024,Devaughn Vele,WR,Utah,235,26.0,593.0,328.0,203.0,4.47,existing,existing,True,39.6,30.7,58.152173913043484,39.267826086956525,False,Below Avg
2024,Tahj Washington,WR,USC,241,23.0,1062.0,461.0,174.0,4.58,existing,pro_day,True,39.5,49.7,1.0869565217391304,37.30804347826086,False,Below Avg
2024,Cornelius Johnson,WR,Michigan,253,23.0,604.0,361.0,212.0,4.44,existing,existing,True,39.2,39.5,82.06521739130434,45.734782608695646,False,Below Avg
2025,Travis Hunter,WR,Colorado,2,22.0,1258.0,481.0,188.0,,combine,missing,False,100.0,60.1,,,False,
2025,Ashton Jeanty,RB,Boise State,6,21.0,138.0,415.0,211.0,,combine,missing,False,100.0,41.6,,,False,
2025,Tetairoa McMillan,WR,Arizona,8,22.0,1319.0,437.0,219.0,4.48,combine,pro_day,True,88.9,67.5,80.97826086956522,80.22173913043478,False,Good
2025,Emeka Egbuka,WR,Ohio State,19,22.0,1011.0,455.0,202.0,4.48,combine,pro_day,True,67.7,52.9,51.08695652173913,60.02804347826086,False,Average
2025,Omarion Hampton,RB,North Carolina,22,22.0,373.0,391.0,221.0,4.46,combine,combine,True,82.6,69.0,87.61904761904762,78.59285714285713,False,Good
2025,Matthew Golden,WR,Texas,23,22.0,987.0,541.0,191.0,4.29,combine,combine,True,64.1,45.7,93.47826086956522,62.066739130434776,False,Average
2025,Jayden Higgins,WR,Iowa State,34,22.0,1183.0,472.0,224.0,4.47,combine,combine,True,57.8,58.1,92.11956521739131,63.052934782608695,False,Average
2025,Quinshon Judkins,RB,Ohio State,36,21.0,161.0,455.0,221.0,4.48,combine,combine,True,69.1,42.7,81.9047619047619,61.78071428571428,False,Average
2025,TreVeyon Henderson,RB,Ohio State,38,22.0,284.0,455.0,202.0,4.43,combine,combine,True,67.8,53.6,60.0,61.66,False,Average
2025,Luther Burden,WR,Missouri,39,21.0,666.0,403.0,206.0,4.41,combine,combine,True,55.9,45.9,81.52173913043478,56.24326086956522,False,Average
2025,Tre Harris,WR,Ole Miss,55,23.0,1063.0,434.0,205.0,4.54,combine,combine,True,51.5,52.1,32.608695652173914,48.876304347826085,False,Below Avg
2025,Jack Bech,WR,TCU,58,22.0,1034.0,488.0,214.0,,combine,missing,False,50.9,51.0,,,False,
2025,RJ Harvey,RB,UCF,60,24.0,267.0,310.0,205.0,4.4,combine,combine,True,58.2,55.7,80.0,60.595,False,Average
2025,Kyle Williams,WR,Washington State,69,22.0,1193.0,399.0,190.0,4.4,combine,combine,True,49.1,67.0,55.434782608695656,56.315217391304344,False,Average
2025,Isaac TeSlaa,WR,Arkansas,70,23.0,545.0,414.0,214.0,4.43,combine,combine,True,48.9,33.7,87.5,49.37,False,Below Avg
2025,Pat Bryant,WR,Illinois,74,22.0,978.0,353.0,204.0,4.61,combine,combine,True,48.3,63.0,12.5,48.074999999999996,False,Below Avg
2025,Jaylin Noel,WR,Iowa State,79,23.0,1194.0,472.0,194.0,4.39,combine,combine,True,47.7,53.4,66.30434782608695,52.48565217391304,False,Below Avg
2025,Kaleb Johnson,RB,Iowa,83,22.0,188.0,260.0,224.0,4.57,combine,combine,True,52.6,58.2,44.761904761904766,53.38428571428572,False,Below Avg
2025,Savion Williams,WR,TCU,87,23.0,611.0,488.0,222.0,4.48,combine,combine,True,46.8,32.6,84.78260869565217,47.52739130434783,False,Below Avg
2025,Tai Felton,WR,Maryland,102,22.0,1124.0,493.0,183.0,4.37,combine,combine,True,45.4,54.0,51.63043478260869,49.3445652173913,False,Below Avg
2025,Chimere Dike,WR,Florida,103,23.0,783.0,339.0,196.0,4.34,combine,combine,True,45.3,49.8,85.32608695652173,52.878913043478256,False,Below Avg
2025,Bhayshul Tuten,RB,Virginia Tech,104,22.0,79.0,339.0,206.0,4.32,combine,combine,True,49.2,35.2,95.23809523809523,51.205714285714286,False,Below Avg
2025,Cam Skattebo,RB,Arizona State,105,23.0,605.0,382.0,219.0,4.65,combine,pro_day,True,49.1,90.4,10.476190476190476,57.76142857142857,False,Average
2025,Dont'e Thornton,WR,Tennessee,108,22.0,661.0,373.0,205.0,4.3,combine,combine,True,44.9,44.7,98.91304347826086,52.931956521739124,False,Below Avg
2025,Arian Smith,WR,Georgia,110,23.0,817.0,513.0,179.0,4.36,combine,combine,True,44.8,38.2,42.391304347826086,42.12869565217391,False,Below Avg
2025,Trevor Etienne,RB,Georgia,114,21.0,194.0,513.0,198.0,4.42,combine,combine,True,47.9,44.0,51.42857142857142,47.06428571428571,False,Below Avg
2025,Woody Marks,RB,USC,116,24.0,321.0,533.0,207.0,4.54,combine,combine,True,47.7,46.2,23.809523809523807,43.59142857142857,False,Below Avg
2025,Jarquez Hunter,RB,Auburn,117,22.0,155.0,369.0,204.0,4.44,combine,combine,True,47.6,44.0,62.857142857142854,48.62857142857143,False,Below Avg
2025,Dylan Sampson,RB,Tennessee,126,20.0,143.0,373.0,200.0,4.47,combine,pro_day,True,46.6,46.3,37.142857142857146,45.076428571428565,False,Below Avg
2025,Jaylin Lane,WR,Virginia Tech,128,23.0,466.0,339.0,191.0,4.34,combine,combine,True,43.6,34.6,76.08695652173914,45.32304347826087,False,Below Avg
2025,Jalen Royals,WR,Utah St.,133,22.0,834.0,458.0,205.0,4.42,combine,combine,True,43.3,45.6,75.0,48.86,False,Below Avg
2025,Elic Ayomanor,WR,Stanford,136,22.0,831.0,370.0,206.0,4.44,combine,combine,True,43.1,53.4,70.1086956521739,50.75630434782608,False,Below Avg
2025,Jordan Watkins,WR,Ole Miss,138,23.0,906.0,434.0,196.0,4.37,combine,combine,True,43.0,46.2,75.54347826086956,49.00152173913044,False,Below Avg
2025,Jordan James,RB,Oregon,147,21.0,209.0,460.0,205.0,4.55,combine,combine,True,44.7,48.0,17.142857142857142,41.72142857142857,False,Below Avg
2025,Jaydon Blue,RB,Texas,149,21.0,368.0,541.0,196.0,4.38,combine,combine,True,44.5,59.7,68.57142857142857,53.43071428571428,False,Below Avg
2025,DJ Giddens,RB,Kansas State,151,22.0,258.0,381.0,212.0,4.43,combine,combine,True,44.4,56.0,82.85714285714286,54.22857142857143,False,Below Avg
2025,KeAndre Lambert-Smith,WR,Auburn,158,23.0,981.0,369.0,190.0,4.37,combine,combine,True,42.1,55.5,65.76086956521739,50.339130434782604,False,Below Avg
2025,Tory Horton,WR,Colorado State,166,22.0,331.0,388.0,196.0,4.41,combine,combine,True,41.7,27.9,63.58695652173913,40.15304347826087,False,Below Avg
2025,Ollie Gordon,RB,Oklahoma State,179,21.0,201.0,450.0,226.0,4.61,combine,combine,True,42.5,47.6,35.23809523809524,43.19571428571428,False,Below Avg
2025,Devin Neal,RB,Kansas,184,22.0,254.0,306.0,213.0,4.58,combine,combine,True,42.2,63.2,19.047619047619047,46.07714285714285,False,Below Avg
2025,Kalel Mullings,RB,Michigan,188,22.0,35.0,308.0,226.0,,combine,missing,False,41.9,29.6,,,False,
2025,Tahj Brooks,RB,Texas Tech,193,23.0,185.0,536.0,214.0,4.52,combine,combine,True,41.6,38.7,43.80952380952381,40.91642857142857,False,Below Avg
2025,LaJohntay Wester,WR,Colorado,203,23.0,931.0,481.0,163.0,4.46,combine,combine,True,40.5,43.8,3.804347826086957,36.150652173913045,False,Below Avg
2025,Jimmy Horn,WR,Colorado,208,22.0,441.0,481.0,174.0,4.46,combine,combine,True,40.3,29.1,10.326086956521738,31.883913043478262,False,Below Avg
2025,Damien Martinez,RB,Miami,223,21.0,204.0,489.0,217.0,4.51,combine,combine,True,40.2,46.0,60.952380952380956,45.34285714285714,False,Below Avg
2025,Brashard Smith,RB,SMU,228,22.0,327.0,437.0,194.0,4.39,combine,combine,True,40.0,59.4,57.14285714285714,49.36142857142857,False,Below Avg
2025,Kyle Monangai,RB,Rutgers,233,23.0,75.0,395.0,211.0,4.6,combine,combine,True,39.8,32.2,11.428571428571429,32.88428571428571,False,Below Avg
2025,Tez Johnson,WR,Oregon,235,23.0,898.0,460.0,154.0,4.51,combine,combine,True,39.6,44.0,0.5434782608695652,35.28152173913044,False,Below Avg
2025,LeQuint Allen,RB,Syracuse,236,21.0,529.0,598.0,204.0,,combine,missing,False,39.7,70.4,,,False,
2025,Ricky White,WR,UNLV,238,23.0,1041.0,309.0,184.0,4.61,combine,combine,True,39.6,67.1,3.260869565217391,43.774130434782606,False,Below Avg
2025,Phil Mafah,RB,Clemson,239,22.0,103.0,529.0,234.0,,combine,missing,False,39.5,33.4,,,False,
2025,Kaden Prather,WR,Maryland,240,23.0,624.0,493.0,204.0,4.46,combine,combine,True,39.5,32.9,60.86956521739131,40.395434782608696,False,Below Avg
2025,Konata Mumpfield,WR,Pittsburgh,242,22.0,813.0,499.0,186.0,4.59,combine,combine,True,39.5,42.1,4.891304347826087,35.21869565217391,False,Below Avg
2025,Dominic Lovett,WR,Georgia,244,22.0,607.0,513.0,185.0,4.4,combine,combine,True,39.4,33.9,41.84782608695652,37.842173913043474,False,Below Avg
2025,Jacory Croskey-Merritt,RB,Arizona,245,24.0,,437.0,,,missing,missing,False,39.3,,,,False,
2025,Junior Bergen,WR,Montana,252,,542.0,,,,missing,missing,False,39.2,,,,False,
